"parameter","time","value","statistic","method"
"S",26,0.0383921663122873,"seMAPE","LW95"
"I",26,0.0380016766532322,"seMAPE","LW95"
"R",26,0.0233947659177552,"seMAPE","LW95"
"p: S+I->2I",26,0.0262746941052423,"seMAPE","LW95"
"p: I->R",26,0.0254964301265592,"seMAPE","LW95"
"r: S+I->2I",26,0.0214437928454356,"seMAPE","LW95"
"r: I->R",26,0.0302734649121265,"seMAPE","LW95"
"S",27,0.0388740496609069,"seMAPE","LW95"
"I",27,0.0384711883972373,"seMAPE","LW95"
"R",27,0.0223277340190086,"seMAPE","LW95"
"p: S+I->2I",27,0.0256613316439727,"seMAPE","LW95"
"p: I->R",27,0.0253639895792658,"seMAPE","LW95"
"r: S+I->2I",27,0.0214905831893221,"seMAPE","LW95"
"r: I->R",27,0.0300931290957173,"seMAPE","LW95"
"S",28,0.03945347950179,"seMAPE","LW95"
"I",28,0.0393519557556256,"seMAPE","LW95"
"R",28,0.0226251906379604,"seMAPE","LW95"
"p: S+I->2I",28,0.0258646814677814,"seMAPE","LW95"
"p: I->R",28,0.0252154764421303,"seMAPE","LW95"
"r: S+I->2I",28,0.0214427868036769,"seMAPE","LW95"
"r: I->R",28,0.0299347996951251,"seMAPE","LW95"
"S",29,0.0400252772058702,"seMAPE","LW95"
"I",29,0.0397711785037541,"seMAPE","LW95"
"R",29,0.0223604975034745,"seMAPE","LW95"
"p: S+I->2I",29,0.0255011415374409,"seMAPE","LW95"
"p: I->R",29,0.0251914833874821,"seMAPE","LW95"
"r: S+I->2I",29,0.0211668632519667,"seMAPE","LW95"
"r: I->R",29,0.0296703682828457,"seMAPE","LW95"
"S",30,0.0403666435405094,"seMAPE","LW95"
"I",30,0.0407664989866729,"seMAPE","LW95"
"R",30,0.0216475156948871,"seMAPE","LW95"
"p: S+I->2I",30,0.0247494368207543,"seMAPE","LW95"
"p: I->R",30,0.0248537425729858,"seMAPE","LW95"
"r: S+I->2I",30,0.0211315131708721,"seMAPE","LW95"
"r: I->R",30,0.0294349423466427,"seMAPE","LW95"
"S",31,0.040125682572244,"seMAPE","LW95"
"I",31,0.0407560599895004,"seMAPE","LW95"
"R",31,0.0216587719592799,"seMAPE","LW95"
"p: S+I->2I",31,0.0245664675361681,"seMAPE","LW95"
"p: I->R",31,0.0247004114268795,"seMAPE","LW95"
"r: S+I->2I",31,0.021252738449213,"seMAPE","LW95"
"r: I->R",31,0.0293082728020843,"seMAPE","LW95"
"S",32,0.0409252118058512,"seMAPE","LW95"
"I",32,0.040395636293929,"seMAPE","LW95"
"R",32,0.0211586490899458,"seMAPE","LW95"
"p: S+I->2I",32,0.0246756115556643,"seMAPE","LW95"
"p: I->R",32,0.0244254017119755,"seMAPE","LW95"
"r: S+I->2I",32,0.0205184167150146,"seMAPE","LW95"
"r: I->R",32,0.0283075425690058,"seMAPE","LW95"
"S",33,0.0408151330599842,"seMAPE","LW95"
"I",33,0.0423536606275595,"seMAPE","LW95"
"R",33,0.0213543478759926,"seMAPE","LW95"
"p: S+I->2I",33,0.0250041887926031,"seMAPE","LW95"
"p: I->R",33,0.024574600513917,"seMAPE","LW95"
"r: S+I->2I",33,0.0206906441053634,"seMAPE","LW95"
"r: I->R",33,0.0287610895255369,"seMAPE","LW95"
"S",34,0.0407133250730561,"seMAPE","LW95"
"I",34,0.0423118772678614,"seMAPE","LW95"
"R",34,0.0212213508733345,"seMAPE","LW95"
"p: S+I->2I",34,0.0249501275165679,"seMAPE","LW95"
"p: I->R",34,0.0243290525927066,"seMAPE","LW95"
"r: S+I->2I",34,0.0206822126476488,"seMAPE","LW95"
"r: I->R",34,0.0282105800712204,"seMAPE","LW95"
"S",35,0.0419547258241057,"seMAPE","LW95"
"I",35,0.0435422842083915,"seMAPE","LW95"
"R",35,0.0214958263216667,"seMAPE","LW95"
"p: S+I->2I",35,0.0248832327155744,"seMAPE","LW95"
"p: I->R",35,0.0243732690213844,"seMAPE","LW95"
"r: S+I->2I",35,0.02081507781882,"seMAPE","LW95"
"r: I->R",35,0.0280536040261397,"seMAPE","LW95"
"S",36,0.0423341572104364,"seMAPE","LW95"
"I",36,0.044245287806404,"seMAPE","LW95"
"R",36,0.0217572044292294,"seMAPE","LW95"
"p: S+I->2I",36,0.024918705351033,"seMAPE","LW95"
"p: I->R",36,0.0245827514702971,"seMAPE","LW95"
"r: S+I->2I",36,0.0207189105451726,"seMAPE","LW95"
"r: I->R",36,0.027734771445756,"seMAPE","LW95"
"S",37,0.041859943536018,"seMAPE","LW95"
"I",37,0.0460159059631338,"seMAPE","LW95"
"R",37,0.0214854223342566,"seMAPE","LW95"
"p: S+I->2I",37,0.0244685999056117,"seMAPE","LW95"
"p: I->R",37,0.0243529092850927,"seMAPE","LW95"
"r: S+I->2I",37,0.0204373992307157,"seMAPE","LW95"
"r: I->R",37,0.0275212626370143,"seMAPE","LW95"
"S",38,0.0411194119698544,"seMAPE","LW95"
"I",38,0.0470084134415032,"seMAPE","LW95"
"R",38,0.0215849730323992,"seMAPE","LW95"
"p: S+I->2I",38,0.0247058134609819,"seMAPE","LW95"
"p: I->R",38,0.0243793580582887,"seMAPE","LW95"
"r: S+I->2I",38,0.020188037232952,"seMAPE","LW95"
"r: I->R",38,0.0274363342233704,"seMAPE","LW95"
"S",39,0.0411696991563792,"seMAPE","LW95"
"I",39,0.0510391821188728,"seMAPE","LW95"
"R",39,0.0218157745467741,"seMAPE","LW95"
"p: S+I->2I",39,0.0247189098088766,"seMAPE","LW95"
"p: I->R",39,0.0242979255444243,"seMAPE","LW95"
"r: S+I->2I",39,0.0199790128608182,"seMAPE","LW95"
"r: I->R",39,0.0271470355399145,"seMAPE","LW95"
"S",40,0.0423311761933499,"seMAPE","LW95"
"I",40,0.0522850340382503,"seMAPE","LW95"
"R",40,0.021507481713271,"seMAPE","LW95"
"p: S+I->2I",40,0.024653925943888,"seMAPE","LW95"
"p: I->R",40,0.0243170352540265,"seMAPE","LW95"
"r: S+I->2I",40,0.0200528833956014,"seMAPE","LW95"
"r: I->R",40,0.0270355343582178,"seMAPE","LW95"
"S",41,0.0426817054765761,"seMAPE","LW95"
"I",41,0.0524800842578557,"seMAPE","LW95"
"R",41,0.0211372534791051,"seMAPE","LW95"
"p: S+I->2I",41,0.0241550079153412,"seMAPE","LW95"
"p: I->R",41,0.0241653300004533,"seMAPE","LW95"
"r: S+I->2I",41,0.0197083471408726,"seMAPE","LW95"
"r: I->R",41,0.0268520088841304,"seMAPE","LW95"
"S",42,0.0426376792231102,"seMAPE","LW95"
"I",42,0.0529136360945774,"seMAPE","LW95"
"R",42,0.0219260933667524,"seMAPE","LW95"
"p: S+I->2I",42,0.0244499032057015,"seMAPE","LW95"
"p: I->R",42,0.0242963528091561,"seMAPE","LW95"
"r: S+I->2I",42,0.0196867819614932,"seMAPE","LW95"
"r: I->R",42,0.0265144551973449,"seMAPE","LW95"
"S",43,0.0426136656604808,"seMAPE","LW95"
"I",43,0.0523291543856469,"seMAPE","LW95"
"R",43,0.0214103416394013,"seMAPE","LW95"
"p: S+I->2I",43,0.0240672702953524,"seMAPE","LW95"
"p: I->R",43,0.0241198691528866,"seMAPE","LW95"
"r: S+I->2I",43,0.020076791977279,"seMAPE","LW95"
"r: I->R",43,0.0262814904142876,"seMAPE","LW95"
"S",44,0.0429551228905851,"seMAPE","LW95"
"I",44,0.0579912072942544,"seMAPE","LW95"
"R",44,0.0212806806273782,"seMAPE","LW95"
"p: S+I->2I",44,0.0240544449444208,"seMAPE","LW95"
"p: I->R",44,0.0239585938432978,"seMAPE","LW95"
"r: S+I->2I",44,0.0200965551883724,"seMAPE","LW95"
"r: I->R",44,0.0263766768306395,"seMAPE","LW95"
"S",45,0.0428249758554553,"seMAPE","LW95"
"I",45,0.056701768611742,"seMAPE","LW95"
"R",45,0.021235591651,"seMAPE","LW95"
"p: S+I->2I",45,0.0236141030394154,"seMAPE","LW95"
"p: I->R",45,0.0238863809474542,"seMAPE","LW95"
"r: S+I->2I",45,0.0200140756848215,"seMAPE","LW95"
"r: I->R",45,0.0260840796598001,"seMAPE","LW95"
"S",46,0.0430230731387719,"seMAPE","LW95"
"I",46,0.0550944694668194,"seMAPE","LW95"
"R",46,0.0206048554416636,"seMAPE","LW95"
"p: S+I->2I",46,0.0235081706358921,"seMAPE","LW95"
"p: I->R",46,0.0240018475343912,"seMAPE","LW95"
"r: S+I->2I",46,0.0198470171779497,"seMAPE","LW95"
"r: I->R",46,0.0260893400002321,"seMAPE","LW95"
"S",47,0.0429463859065089,"seMAPE","LW95"
"I",47,0.0553058997279641,"seMAPE","LW95"
"R",47,0.0210250059821122,"seMAPE","LW95"
"p: S+I->2I",47,0.0239119784202912,"seMAPE","LW95"
"p: I->R",47,0.0240936724558709,"seMAPE","LW95"
"r: S+I->2I",47,0.0196970886272583,"seMAPE","LW95"
"r: I->R",47,0.0263095081218867,"seMAPE","LW95"
"S",48,0.0432924287403935,"seMAPE","LW95"
"I",48,0.0571012143228614,"seMAPE","LW95"
"R",48,0.0207303686547728,"seMAPE","LW95"
"p: S+I->2I",48,0.0240345645519912,"seMAPE","LW95"
"p: I->R",48,0.0243397434886051,"seMAPE","LW95"
"r: S+I->2I",48,0.0193523241114327,"seMAPE","LW95"
"r: I->R",48,0.0261354803952847,"seMAPE","LW95"
"S",49,0.0431852834077555,"seMAPE","LW95"
"I",49,0.0548329866048845,"seMAPE","LW95"
"R",49,0.0208423881128595,"seMAPE","LW95"
"p: S+I->2I",49,0.0246911067001278,"seMAPE","LW95"
"p: I->R",49,0.0244425511742664,"seMAPE","LW95"
"r: S+I->2I",49,0.0194187530794598,"seMAPE","LW95"
"r: I->R",49,0.0263263706707608,"seMAPE","LW95"
"S",50,0.0427198882123074,"seMAPE","LW95"
"I",50,0.0593729622923841,"seMAPE","LW95"
"R",50,0.0204552371881269,"seMAPE","LW95"
"p: S+I->2I",50,0.0243086233538279,"seMAPE","LW95"
"p: I->R",50,0.0243622002266923,"seMAPE","LW95"
"r: S+I->2I",50,0.019229952263128,"seMAPE","LW95"
"r: I->R",50,0.0261591328837004,"seMAPE","LW95"
"S",51,0.0428128740193682,"seMAPE","LW95"
"I",51,0.0592722904674462,"seMAPE","LW95"
"R",51,0.0210758449203373,"seMAPE","LW95"
"p: S+I->2I",51,0.0247381253835754,"seMAPE","LW95"
"p: I->R",51,0.0244333309029175,"seMAPE","LW95"
"r: S+I->2I",51,0.0190186338310042,"seMAPE","LW95"
"r: I->R",51,0.0261751017200519,"seMAPE","LW95"
"S",52,0.0428007158305131,"seMAPE","LW95"
"I",52,0.0642106584904622,"seMAPE","LW95"
"R",52,0.020779204739204,"seMAPE","LW95"
"p: S+I->2I",52,0.0247035168755361,"seMAPE","LW95"
"p: I->R",52,0.0243195211092369,"seMAPE","LW95"
"r: S+I->2I",52,0.0191170435408635,"seMAPE","LW95"
"r: I->R",52,0.0260464579450773,"seMAPE","LW95"
"S",53,0.0429524465834416,"seMAPE","LW95"
"I",53,0.0679257294058451,"seMAPE","LW95"
"R",53,0.0208190388857366,"seMAPE","LW95"
"p: S+I->2I",53,0.0244634518762356,"seMAPE","LW95"
"p: I->R",53,0.0242220236664799,"seMAPE","LW95"
"r: S+I->2I",53,0.0193593125416295,"seMAPE","LW95"
"r: I->R",53,0.0260422400039565,"seMAPE","LW95"
"S",54,0.0430575840113255,"seMAPE","LW95"
"I",54,0.073749352964855,"seMAPE","LW95"
"R",54,0.0207670322890302,"seMAPE","LW95"
"p: S+I->2I",54,0.0246450662471264,"seMAPE","LW95"
"p: I->R",54,0.0241839437550124,"seMAPE","LW95"
"r: S+I->2I",54,0.0192196393863738,"seMAPE","LW95"
"r: I->R",54,0.026072071675647,"seMAPE","LW95"
"S",55,0.0430333534310776,"seMAPE","LW95"
"I",55,0.0778948256364806,"seMAPE","LW95"
"R",55,0.0205811432208305,"seMAPE","LW95"
"p: S+I->2I",55,0.0248659204142214,"seMAPE","LW95"
"p: I->R",55,0.0242376571132117,"seMAPE","LW95"
"r: S+I->2I",55,0.0195202020580079,"seMAPE","LW95"
"r: I->R",55,0.0260809806376347,"seMAPE","LW95"
"S",56,0.0428580027141222,"seMAPE","LW95"
"I",56,0.0865745902225868,"seMAPE","LW95"
"R",56,0.0208170840911206,"seMAPE","LW95"
"p: S+I->2I",56,0.0248870722040999,"seMAPE","LW95"
"p: I->R",56,0.0242973115168634,"seMAPE","LW95"
"r: S+I->2I",56,0.0194862001009557,"seMAPE","LW95"
"r: I->R",56,0.0259311655482681,"seMAPE","LW95"
"S",57,0.042897075399949,"seMAPE","LW95"
"I",57,0.0830847358379749,"seMAPE","LW95"
"R",57,0.0202449039868306,"seMAPE","LW95"
"p: S+I->2I",57,0.0243478056530913,"seMAPE","LW95"
"p: I->R",57,0.0243082013395761,"seMAPE","LW95"
"r: S+I->2I",57,0.0193414921827671,"seMAPE","LW95"
"r: I->R",57,0.0259186963266077,"seMAPE","LW95"
"S",58,0.0429795838094028,"seMAPE","LW95"
"I",58,0.0804983509966359,"seMAPE","LW95"
"R",58,0.0200883909812527,"seMAPE","LW95"
"p: S+I->2I",58,0.0241940922956782,"seMAPE","LW95"
"p: I->R",58,0.0241832905458349,"seMAPE","LW95"
"r: S+I->2I",58,0.0193625452802912,"seMAPE","LW95"
"r: I->R",58,0.0259641468446883,"seMAPE","LW95"
"S",59,0.0429426116092695,"seMAPE","LW95"
"I",59,0.0749125152072198,"seMAPE","LW95"
"R",59,0.0201820861528107,"seMAPE","LW95"
"p: S+I->2I",59,0.0242924276549492,"seMAPE","LW95"
"p: I->R",59,0.0241631371328178,"seMAPE","LW95"
"r: S+I->2I",59,0.0193962828302381,"seMAPE","LW95"
"r: I->R",59,0.0258214498404052,"seMAPE","LW95"
"S",60,0.0428858390163536,"seMAPE","LW95"
"I",60,0.0771439269073171,"seMAPE","LW95"
"R",60,0.0196100919306095,"seMAPE","LW95"
"p: S+I->2I",60,0.0244557351862013,"seMAPE","LW95"
"p: I->R",60,0.0241993687354254,"seMAPE","LW95"
"r: S+I->2I",60,0.0194370626608774,"seMAPE","LW95"
"r: I->R",60,0.026005788572405,"seMAPE","LW95"
