"parameter","time","value","statistic","method"
"p: S->I",42,0.0328679553943202,"seMAPE","LW99"
"p: I->R",42,0.0255412661448856,"seMAPE","LW99"
"r: S->I",42,0.0240828399032526,"seMAPE","LW99"
"r: I->R",42,0.0318709945851206,"seMAPE","LW99"
"S",43,0.0438364333367653,"seMAPE","LW99"
"I",43,0.0780784875471345,"seMAPE","LW99"
"R",43,0.0246736938629689,"seMAPE","LW99"
"p: S->I",43,0.0328882637778921,"seMAPE","LW99"
"p: I->R",43,0.0256360529866491,"seMAPE","LW99"
"r: S->I",43,0.0239739921158156,"seMAPE","LW99"
"r: I->R",43,0.0317524585355465,"seMAPE","LW99"
"S",44,0.0443659545089333,"seMAPE","LW99"
"I",44,0.0799681095848083,"seMAPE","LW99"
"R",44,0.024493304870022,"seMAPE","LW99"
"p: S->I",44,0.0329426767265803,"seMAPE","LW99"
"p: I->R",44,0.0250793636412197,"seMAPE","LW99"
"r: S->I",44,0.0240448064250742,"seMAPE","LW99"
"r: I->R",44,0.0313848131926083,"seMAPE","LW99"
"S",45,0.0441804477819986,"seMAPE","LW99"
"I",45,0.0806997096451054,"seMAPE","LW99"
"R",45,0.0243970314580323,"seMAPE","LW99"
"p: S->I",45,0.0329102263496328,"seMAPE","LW99"
"p: I->R",45,0.0249137898600597,"seMAPE","LW99"
"r: S->I",45,0.0240245624459692,"seMAPE","LW99"
"r: I->R",45,0.0314905092567433,"seMAPE","LW99"
"S",46,0.0439514430989213,"seMAPE","LW99"
"I",46,0.0815871400023267,"seMAPE","LW99"
"R",46,0.0244468783550657,"seMAPE","LW99"
"p: S->I",46,0.0329256208248755,"seMAPE","LW99"
"p: I->R",46,0.0247707420567445,"seMAPE","LW99"
"r: S->I",46,0.0239372175675727,"seMAPE","LW99"
"r: I->R",46,0.0313079315218297,"seMAPE","LW99"
"S",47,0.0439427087567241,"seMAPE","LW99"
"I",47,0.0855116579115283,"seMAPE","LW99"
"R",47,0.0245370431878847,"seMAPE","LW99"
"p: S->I",47,0.0329975049134089,"seMAPE","LW99"
"p: I->R",47,0.0246789932542523,"seMAPE","LW99"
"r: S->I",47,0.0237714959639639,"seMAPE","LW99"
"r: I->R",47,0.0311443108886876,"seMAPE","LW99"
"S",48,0.0438569817315209,"seMAPE","LW99"
"I",48,0.0876166883966936,"seMAPE","LW99"
"R",48,0.0244177536966317,"seMAPE","LW99"
"p: S->I",48,0.0329816882417797,"seMAPE","LW99"
"p: I->R",48,0.0247738095374933,"seMAPE","LW99"
"r: S->I",48,0.023984604199356,"seMAPE","LW99"
"r: I->R",48,0.031191759341367,"seMAPE","LW99"
"S",49,0.0437194921127663,"seMAPE","LW99"
"I",49,0.089369371120938,"seMAPE","LW99"
"R",49,0.0245585478961083,"seMAPE","LW99"
"p: S->I",49,0.0330386696785736,"seMAPE","LW99"
"p: I->R",49,0.0249595068004568,"seMAPE","LW99"
"r: S->I",49,0.0239577907675224,"seMAPE","LW99"
"r: I->R",49,0.0310819062263277,"seMAPE","LW99"
"S",50,0.0436250807527135,"seMAPE","LW99"
"I",50,0.0914451552017957,"seMAPE","LW99"
"R",50,0.0244113873588504,"seMAPE","LW99"
"p: S->I",50,0.03296245431505,"seMAPE","LW99"
"p: I->R",50,0.0250454526358471,"seMAPE","LW99"
"r: S->I",50,0.0238488543224431,"seMAPE","LW99"
"r: I->R",50,0.0310478715809685,"seMAPE","LW99"
"S",51,0.043604004059933,"seMAPE","LW99"
"I",51,0.0960618272856684,"seMAPE","LW99"
"R",51,0.0245656503562956,"seMAPE","LW99"
"p: S->I",51,0.0329899163932338,"seMAPE","LW99"
"p: I->R",51,0.0249459236223485,"seMAPE","LW99"
"r: S->I",51,0.0237862075514622,"seMAPE","LW99"
"r: I->R",51,0.030934098679845,"seMAPE","LW99"
"S",52,0.0437717906650338,"seMAPE","LW99"
"I",52,0.10511909289198,"seMAPE","LW99"
"R",52,0.024591477657304,"seMAPE","LW99"
"p: S->I",52,0.0330588883783397,"seMAPE","LW99"
"p: I->R",52,0.0249033956106365,"seMAPE","LW99"
"r: S->I",52,0.0237116577371712,"seMAPE","LW99"
"r: I->R",52,0.0309047079918408,"seMAPE","LW99"
"S",53,0.0439203438464196,"seMAPE","LW99"
"I",53,0.106996478279351,"seMAPE","LW99"
"R",53,0.0246950325164122,"seMAPE","LW99"
"p: S->I",53,0.0332264742577262,"seMAPE","LW99"
"p: I->R",53,0.0249737471448875,"seMAPE","LW99"
"r: S->I",53,0.0237756253617054,"seMAPE","LW99"
"r: I->R",53,0.0310462816187388,"seMAPE","LW99"
"S",54,0.043960701657093,"seMAPE","LW99"
"I",54,0.121127660692345,"seMAPE","LW99"
"R",54,0.0246330524311619,"seMAPE","LW99"
"p: S->I",54,0.0333184417913001,"seMAPE","LW99"
"p: I->R",54,0.0249573331835147,"seMAPE","LW99"
"r: S->I",54,0.0237057860015537,"seMAPE","LW99"
"r: I->R",54,0.0310535731699494,"seMAPE","LW99"
"S",55,0.0441612978738651,"seMAPE","LW99"
"I",55,0.122466637001473,"seMAPE","LW99"
"R",55,0.0245981253560041,"seMAPE","LW99"
"p: S->I",55,0.0333735696087975,"seMAPE","LW99"
"p: I->R",55,0.0249218545416991,"seMAPE","LW99"
"r: S->I",55,0.0237328948831572,"seMAPE","LW99"
"r: I->R",55,0.0311071418914541,"seMAPE","LW99"
"S",56,0.0439928356544891,"seMAPE","LW99"
"I",56,0.116952472157181,"seMAPE","LW99"
"R",56,0.0246182856543965,"seMAPE","LW99"
"p: S->I",56,0.0332405063266345,"seMAPE","LW99"
"p: I->R",56,0.024799752645272,"seMAPE","LW99"
"r: S->I",56,0.0237300330871286,"seMAPE","LW99"
"r: I->R",56,0.0310249031372884,"seMAPE","LW99"
"S",57,0.0441818699176096,"seMAPE","LW99"
"I",57,0.120878167167373,"seMAPE","LW99"
"R",57,0.0245328769934432,"seMAPE","LW99"
"p: S->I",57,0.0333496366127861,"seMAPE","LW99"
"p: I->R",57,0.0248500994498336,"seMAPE","LW99"
"r: S->I",57,0.0239060912745129,"seMAPE","LW99"
"r: I->R",57,0.0311381022928099,"seMAPE","LW99"
"S",58,0.0440968019365925,"seMAPE","LW99"
"I",58,0.120748909467241,"seMAPE","LW99"
"R",58,0.0246198754885185,"seMAPE","LW99"
"p: S->I",58,0.033422010557661,"seMAPE","LW99"
"p: I->R",58,0.0248520820067738,"seMAPE","LW99"
"r: S->I",58,0.023914008182539,"seMAPE","LW99"
"r: I->R",58,0.0311295922382352,"seMAPE","LW99"
"S",59,0.0438179091437017,"seMAPE","LW99"
"I",59,0.125206246084946,"seMAPE","LW99"
"R",59,0.0245597669373503,"seMAPE","LW99"
"p: S->I",59,0.0332598545737614,"seMAPE","LW99"
"p: I->R",59,0.0247252622248446,"seMAPE","LW99"
"r: S->I",59,0.0238066091640111,"seMAPE","LW99"
"r: I->R",59,0.0309032022616025,"seMAPE","LW99"
"S",60,0.0436495837938963,"seMAPE","LW99"
"I",60,0.125047612128701,"seMAPE","LW99"
"R",60,0.0245474519614451,"seMAPE","LW99"
"p: S->I",60,0.0333333009897091,"seMAPE","LW99"
"p: I->R",60,0.0247963766028419,"seMAPE","LW99"
"r: S->I",60,0.0237859907929275,"seMAPE","LW99"
"r: I->R",60,0.0308582567518683,"seMAPE","LW99"
